class,precision,recall,f1-score,support
few_clouds,0.002849002849002849,0.0030627871362940277,0.0029520295202952033
scattered_clouds,0.0,0.0,0.0
broken_clouds,0.0045632333767926985,0.005695687550854353,0.005066956207021353
sky_is_clear,0.018575851393188854,0.0026455026455026454,0.004631416441528367
overcast_clouds,0.005747126436781609,0.0011587485515643105,0.0019286403085824492
mist,0.023458445040214475,0.06481481481481481,0.03444881889763779
drizzle,0.0,0.0,0.0
moderate_rain,0.014018691588785047,0.016042780748663103,0.014962593516209476
light_intensity_drizzle,0.005050505050505051,0.0125,0.007194244604316547
light_rain,0.02318840579710145,0.020278833967046894,0.02163624070317782
fog,0.007832898172323759,0.013888888888888888,0.01001669449081803
haze,0.0,0.0,0.0
heavy_snow,0.0,0.0,0.0
heavy_intensity_drizzle,0.0,0.0,0.0
heavy_intensity_rain,0.0,0.0,0.0
light_rain_and_snow,0.0,0.0,0.0
snow,0.8571428571428571,0.3157894736842105,0.46153846153846156
light_snow,0.01593625498007968,0.05194805194805195,0.024390243902439025
proximity_thunderstorm,0.0,0.0,0.0
thunderstorm,0.0,0.0,0.0
thunderstorm_with_rain,0.0,0.0,0.0
thunderstorm_with_heavy_rain,0.0,0.0,0.0
thunderstorm_with_light_rain,0.0,0.0,0.0
very_heavy_rain,1.0,0.4117647058823529,0.5833333333333334
dust,1.0,0.25,0.4
