class,precision,recall,f1-score,support
heavy_snow,0.005621925509486999,1.0,0.011180992313067786
light_rain_and_snow,0.0,0.0,0.0
heavy_intensity_drizzle,0.0,0.0,0.0
light_intensity_drizzle,0.0,0.0,0.0
heavy_intensity_rain,0.08321579689703808,0.7972972972972973,0.1507024265644955
very_heavy_rain,0.027624309392265192,0.625,0.0529100529100529
overcast_clouds,0.01195814648729447,0.009259259259259259,0.010437051532941943
thunderstorm_with_rain,0.0,0.0,0.0
few_clouds,0.009561752988047808,0.01834862385321101,0.012572027239392351
moderate_rain,0.08270676691729323,0.05913978494623656,0.06896551724137931
broken_clouds,0.045871559633027525,0.024429967426710098,0.031880977683315624
scattered_clouds,0.3333333333333333,0.0011148272017837235,0.002222222222222222
sky_is_clear,0.11386138613861387,0.020282186948853614,0.03443113772455089
fog,0.08771929824561403,0.023255813953488372,0.036764705882352935
snow,0.0,0.0,0.0
light_rain,0.0,0.0,0.0
mist,0.0,0.0,0.0
thunderstorm_with_heavy_rain,0.0,0.0,0.0
dust,0.0,0.0,0.0
haze,0.0,0.0,0.0
thunderstorm,0.0,0.0,0.0
thunderstorm_with_light_rain,0.0,0.0,0.0
proximity_thunderstorm,0.0,0.0,0.0
drizzle,0.0,0.0,0.0
light_snow,0.0,0.0,0.0
